NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
[-],[s],[pA],[s],[pA],[s],[pA],[s],[pA],[fC],[ID],[interval]
1030,246.9966,-168.23,246.9988,-217.81,247.0072,-170.94,0.3496,49.58,243.78,260313_s7,-70mid
1031,247.3474,-170.21,247.3484,-204.22,247.359,-170.78,0.2086,34.01,200.29,260313_s7,-70mid
1032,247.5556,-165.94,247.557,-242.03,247.568,-172.03,0.0276,76.09,316.47,260313_s7,-70mid
1033,247.5818,-167.14,247.5846,-189.38,247.5972,-171.41,1.0172,22.24,208.28,260313_s7,-70mid
1034,248.5996,-164.48,248.6018,-195.16,248.6116,-165.16,0.262,30.68,142.6,260313_s7,-70mid
1035,248.8624,-164.79,248.8638,-234.22,248.8734,-170.16,0.9536,69.43,305.18,260313_s7,-70mid
1036,249.8148,-161.61,249.8174,-189.22,249.8284,-165.16,0.5052,27.6,179.66,260313_s7,-70mid
1037,250.3208,-165.26,250.3226,-222.19,250.3302,-167.97,0.0922,56.93,193.22,260313_s7,-70mid
1038,250.4128,-168.44,250.4148,-197.66,250.4234,-169.84,0.6754,29.22,142.59,260313_s7,-70mid
1039,251.0856,-168.44,251.0902,-183.59,251.0982,-165.31,1.0554,15.16,56.13,260313_s7,-70mid
1040,252.144,-169.11,252.1456,-212.19,252.1526,-170.31,0.5256,43.07,129.48,260313_s7,-70mid
1041,252.6678,-169.01,252.6712,-182.66,252.686,-168.44,0.4632,13.65,93.21,260313_s7,-70mid
1042,253.1312,-169.27,253.1344,-194.69,253.1418,-165.63,0.496,25.42,117.84,260313_s7,-70mid
1043,253.6252,-171.67,253.6304,-182.66,253.6384,-167.5,0.3076,10.99,37.2,260313_s7,-70mid
1044,253.9366,-170.47,253.938,-217.81,253.9434,-172.03,0.1712,47.34,119.13,260313_s7,-70mid
1045,254.107,-172.81,254.1092,-217.66,254.1184,-171.41,0.082,44.84,146.97,260313_s7,-70mid
1046,254.1892,-168.33,254.1912,-195.16,254.1966,-167.34,0.7494,26.82,72.98,260313_s7,-70mid
1047,254.9386,-172.71,254.9406,-218.91,254.948,-169.84,0.1234,46.2,142.63,260313_s7,-70mid
1048,255.0628,-170.1,255.064,-201.56,255.0788,-171.41,0.1196,31.46,161.28,260313_s7,-70mid
1049,255.1814,-171.56,255.1836,-199.06,255.1946,-170.78,0.102,27.5,125,260313_s7,-70mid
1050,255.2828,-186.3,255.2856,-211.88,255.2972,-183.91,0.1428,25.57,128.15,260313_s7,-70mid
1051,255.4264,-177.34,255.4284,-193.91,255.4366,-174.84,0.0536,16.56,45.41,260313_s7,-70mid
1052,255.4804,-178.13,255.482,-211.56,255.4872,-176.56,0.5514,33.44,93.03,260313_s7,-70mid
1053,256.032,-169.27,256.0334,-252.5,256.041,-174.69,0.1836,83.23,317.65,260313_s7,-70mid
1054,256.2146,-168.02,256.217,-191.25,256.2248,-161.88,0.8514,23.23,61.18,260313_s7,-70mid
1055,257.0664,-163.85,257.0684,-192.34,257.0774,-164.06,0.954,28.49,109.71,260313_s7,-70mid
1056,258.0208,-164.01,258.0224,-276.88,258.0316,-172.97,0.5586,112.86,502.42,260313_s7,-70mid
1057,258.5782,-166.51,258.581,-189.53,258.5878,-163.91,0.2308,23.02,69.54,260313_s7,-70mid
1058,258.8106,-167.08,258.8118,-199.69,258.82,-165.63,0.2966,32.6,96.53,260313_s7,-70mid
1059,259.1042,-166.98,259.1084,-183.28,259.1168,-165.31,0.1558,16.3,71.48,260313_s7,-70mid
1060,259.2626,-165.94,259.2642,-250.62,259.2722,-170.47,0.598,84.69,305.5,260313_s7,-70mid
1061,259.8604,-164.64,259.8622,-228.44,259.8702,-170.16,0.0792,63.8,259.11,260313_s7,-70mid
1062,259.9392,-164.48,259.9414,-193.13,259.9558,-165.47,0.7092,28.65,169.72,260313_s7,-70mid
1063,260.6486,-166.56,260.6506,-202.5,260.6598,-167.03,0.8086,35.94,167.53,260313_s7,-70mid
1064,261.4568,-165.94,261.4592,-182.03,261.4626,-165,0.6004,16.09,44.72,260313_s7,-70mid
1065,262.0562,-167.76,262.0596,-189.38,262.0676,-168.13,0.622,21.61,104.64,260313_s7,-70mid
1066,262.6782,-168.59,262.6816,-188.75,262.69,-166.41,0.6194,20.16,74.53,260313_s7,-70mid
1067,263.2996,-169.79,263.301,-190.47,263.3114,-169.53,0.269,20.68,82.31,260313_s7,-70mid
1068,263.5682,-164.79,263.57,-197.5,263.5754,-165.63,0.7304,32.71,119.95,260313_s7,-70mid
1069,264.2986,-169.95,264.3004,-191.09,264.308,-167.97,0.2758,21.15,62.81,260313_s7,-70mid
1070,264.5742,-168.28,264.5762,-221.25,264.5826,-167.5,0.4072,52.97,159.03,260313_s7,-70mid
1071,264.982,-165,264.9834,-250.62,264.9926,-169.53,1.0208,85.62,290.78,260313_s7,-70mid
1072,266.0028,-166.61,266.0042,-196.72,266.0144,-168.59,0.3686,30.1,155.45,260313_s7,-70mid
1073,266.371,-168.54,266.3728,-232.81,266.3788,-173.13,0.009,64.27,217.89,260313_s7,-70mid
1074,266.3808,-170.42,266.3818,-195.16,266.386,-173.28,0.9054,24.74,61.94,260313_s7,-70mid
1075,267.282,-174.58,267.2872,-186.25,267.291,-168.44,0,11.67,21.93,260313_s7,-70mid
1076,267.459,-171.98,267.2872,-186.25,267.4712,-169.53,1.1256,14.27,47.33,260313_s7,-70mid
1077,268.4098,-163.44,268.4128,-186.41,268.421,-161.56,0.1802,22.97,89.97,260313_s7,-70mid
1078,268.5914,-166.51,268.593,-191.41,268.6032,-165,0.6164,24.9,70.16,260313_s7,-70mid
1079,269.2084,-168.75,269.2094,-231.56,269.2208,-173.75,0.0764,62.81,312.84,260313_s7,-70mid
1080,269.2826,-168.59,269.2858,-179.38,269.2912,-164.06,1.6094,10.78,14.88,260313_s7,-70mid
1081,270.8936,-164.11,270.8952,-181.41,270.9,-163.75,0.1986,17.29,63.47,260313_s7,-70mid
1082,271.092,-164.58,271.0938,-188.13,271.1034,-167.34,0.0548,23.54,120.46,260313_s7,-70mid
1083,271.1448,-168.59,271.1486,-184.06,271.1546,-166.56,0.7018,15.47,57.91,260313_s7,-70mid
1084,271.8478,-167.55,271.8504,-185.94,271.8568,-165.31,0.077,18.39,48.9,260313_s7,-70mid
1085,271.9234,-167.5,271.9274,-187.5,271.9354,-163.75,0.693,20,58.38,260313_s7,-70mid
1086,272.619,-166.77,272.6204,-250,272.6268,-167.81,0.2818,83.23,241.36,260313_s7,-70mid
1087,272.9008,-165.1,272.9022,-214.22,272.9112,-165.16,0.8456,49.11,160.02,260313_s7,-70mid
1088,273.7458,-167.55,273.7478,-234.53,273.7558,-168.75,0.065,66.98,252.81,260313_s7,-70mid
1089,273.8106,-163.28,273.8128,-187.81,273.8168,-160.47,0.2674,24.53,46.66,260313_s7,-70mid
1090,274.078,-163.28,274.0802,-242.81,274.0878,-168.13,0.7914,79.53,269.41,260313_s7,-70mid
1091,274.8664,-169.32,274.8716,-177.81,274.877,-163.91,0.068,8.49,8.97,260313_s7,-70mid
1092,274.938,-165.94,274.9396,-229.06,274.9492,-168.75,0.0546,63.13,229.56,260313_s7,-70mid
1093,274.9912,-167.24,274.9942,-184.84,275.0052,-166.72,0.1254,17.6,89.76,260313_s7,-70mid
1094,275.1172,-166.25,275.1196,-185.78,275.1248,-166.25,0.183,19.53,66.91,260313_s7,-70mid
1095,275.2994,-167.45,275.3026,-204.53,275.308,-167.66,0.1166,37.08,117.9,260313_s7,-70mid
1096,275.4168,-166.46,275.4192,-193.59,275.4268,-167.81,0.8824,27.14,128.06,260313_s7,-70mid
1097,276.299,-165.36,276.3016,-196.25,276.311,-166.25,0.0724,30.89,130.21,260313_s7,-70mid
1098,276.3702,-165.36,276.374,-183.91,276.3816,-163.59,0.386,18.54,75.43,260313_s7,-70mid
1099,276.759,-168.96,276.76,-186.72,276.7682,-166.41,0.881,17.76,65.42,260313_s7,-70mid
1100,277.6386,-168.13,277.641,-181.25,277.644,-166.56,0.2526,13.13,34.66,260313_s7,-70mid
1101,277.8918,-169.48,277.8936,-210.94,277.899,-167.97,0.1826,41.46,95.2,260313_s7,-70mid
1102,278.0744,-168.18,278.0762,-207.34,278.0864,-169.84,0.4498,39.17,192.86,260313_s7,-70mid
1103,278.5236,-164.79,278.526,-192.97,278.5346,-166.09,0.8864,28.18,132.96,260313_s7,-70mid
1104,279.4098,-168.44,279.4124,-215.94,279.419,-165,1.1094,47.5,125.63,260313_s7,-70mid
1105,280.5204,-163.23,280.5218,-198.59,280.5304,-164.06,0.1792,35.36,127.12,260313_s7,-70mid
1106,280.6986,-163.18,280.701,-197.66,280.7104,-162.66,0.0516,34.48,154.66,260313_s7,-70mid
1107,280.7492,-166.09,280.7526,-196.56,280.7598,-165.63,0.3634,30.47,124.84,260313_s7,-70mid
1108,281.113,-163.39,281.116,-193.28,281.1248,-160.78,0,29.9,132.09,260313_s7,-70mid
1109,281.2034,-165.78,281.116,-193.28,281.2098,-162.03,0.7482,27.5,31.78,260313_s7,-70mid
1110,281.8622,-164.9,281.8642,-202.19,281.874,-165,0.6368,37.29,188.41,260313_s7,-70mid
1111,282.4988,-163.02,282.501,-179.84,282.508,-160.78,0.1854,16.82,67.26,260313_s7,-70mid
1112,282.6824,-160.47,282.6864,-181.09,282.6968,-162.03,0.2914,20.63,121.5,260313_s7,-70mid
1113,282.9724,-160.94,282.9778,-173.13,282.985,-158.75,0.0902,12.19,39.06,260313_s7,-70mid
1114,283.0666,-163.7,283.068,-250.78,283.0756,-165.94,0.0592,87.08,298.89,260313_s7,-70mid
1115,283.1246,-163.75,283.1272,-174.53,283.1294,-158.91,0.0174,10.78,10.72,260313_s7,-70mid
1116,283.1422,-160.42,283.1446,-172.5,283.1508,-158.28,0.228,12.08,27.49,260313_s7,-70mid
1117,283.37,-167.86,283.3726,-185.16,283.3798,-162.97,0.3078,17.29,27.51,260313_s7,-70mid
1118,283.6786,-161.04,283.6804,-176.72,283.6882,-160.63,0,15.68,49.32,260313_s7,-70mid
1119,284.1364,-164.06,283.6804,-176.72,284.148,-162.97,0.5118,12.66,63.78,260313_s7,-70mid
1120,284.1876,-165.52,284.1922,-175.47,284.196,-163.91,0.0248,9.95,21.52,260313_s7,-70mid
1121,284.2142,-161.72,284.217,-190.78,284.2244,-161.88,0.0338,29.06,120.44,260313_s7,-70mid
1122,284.2494,-163.39,284.2508,-174.84,284.258,-160,0.087,11.46,26.86,260313_s7,-70mid
1123,284.3356,-163.65,284.3378,-183.44,284.344,-163.75,0.0194,19.79,49.43,260313_s7,-70mid
1124,284.3556,-160.94,284.3572,-193.28,284.3674,-162.03,0.6682,32.34,144.38,260313_s7,-70mid
1125,285.0242,-164.64,285.0254,-179.84,285.0406,-161.09,0.1054,15.21,51.71,260313_s7,-70mid
1126,285.129,-162.97,285.1308,-185,285.134,-162.97,0.2028,22.03,54.34,260313_s7,-70mid
1127,285.3264,-166.04,285.3336,-200.63,285.3428,-168.59,0.2066,34.58,325.71,260313_s7,-70mid
1128,285.5376,-165.31,285.5402,-175.47,285.5478,-160.63,0,10.16,10.81,260313_s7,-70mid
1129,285.8818,-161.35,285.5402,-175.47,285.8902,-158.13,0.5106,14.11,35.51,260313_s7,-70mid
1130,286.0486,-161.61,286.0508,-195.16,286.0592,-163.13,0.8032,33.54,155.13,260313_s7,-70mid
1131,286.8516,-163.85,286.854,-190.94,286.8648,-160.94,0.595,27.08,139.92,260313_s7,-70mid
1132,287.4478,-170.36,287.449,-182.34,287.4554,-165,0.0526,11.98,19.38,260313_s7,-70mid
1133,287.5002,-164.74,287.5016,-188.44,287.5088,-164.38,0.082,23.7,87.14,260313_s7,-70mid
1134,287.5814,-168.54,287.5836,-186.88,287.5882,-163.75,0.3968,18.33,40.24,260313_s7,-70mid
1135,287.9788,-166.15,287.9804,-186.25,287.9876,-164.38,0.6134,20.1,64,260313_s7,-70mid
1136,288.5912,-166.04,288.5938,-188.13,288.5986,-166.88,0.026,22.08,77.4,260313_s7,-70mid
1137,288.6182,-168.59,288.6198,-230,288.6264,-170,0.008,61.41,187.66,260313_s7,-70mid
1138,288.6262,-172.5,288.6278,-185.31,288.6312,-170.63,0.1174,12.81,26.97,260313_s7,-70mid
1139,288.7434,-165.52,288.7452,-209.38,288.7538,-165.94,0.4892,43.85,135.95,260313_s7,-70mid
1140,289.2306,-165.83,289.2344,-183.13,289.2422,-165,0.1214,17.29,87.85,260313_s7,-70mid
1141,289.3532,-164.38,289.3558,-185.16,289.364,-164.22,0,20.78,82.63,260313_s7,-70mid
1142,289.4636,-166.3,289.3558,-185.16,289.4732,-162.5,0.2776,18.85,27.08,260313_s7,-70mid
1143,289.6314,-163.39,289.6334,-200.78,289.6438,-165.63,0.116,37.4,169.94,260313_s7,-70mid
1144,289.747,-166.3,289.7494,-193.75,289.7532,-164.69,0.952,27.45,50.98,260313_s7,-70mid
1145,290.6964,-168.91,290.7014,-182.34,290.7116,-166.25,0.16,13.44,64.25,260313_s7,-70mid
1146,290.8598,-168.65,290.8614,-198.91,290.8686,-166.25,0.0524,30.26,112.63,260313_s7,-70mid
1147,290.9124,-168.39,290.9138,-251.87,290.9236,-171.09,0.0376,83.49,343.88,260313_s7,-70mid
1148,290.9492,-168.33,290.9514,-195.78,290.9596,-169.22,0.2088,27.45,126.89,260313_s7,-70mid
1149,291.1578,-168.02,291.1602,-183.59,291.1652,-164.53,0.7798,15.57,32.07,260313_s7,-70mid
1150,291.9366,-162.76,291.94,-180.16,291.9468,-162.81,0.1506,17.4,48.92,260313_s7,-70mid
